TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
hawaii,alt02,light,06-TC_Face_Protector.png,70cf006c2ba8aad7-338e99db4beafc2c-00005994.png
hawaii,alt02,light,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-338e99db4beafc2c-00005554.png
hawaii,alt02,light,14-Bk_TC_Pad.png,7681550dea5b951d-b5124fd8c11a62b1-00005993.png
hawaii,alt02,light,10-Wt_TC_Pad.png,7681550dea5b951d-ae5930347c9e6c63-00005993.png
hawaii,alt02,light,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-8256e235331a94b1-00005993.png
hawaii,alt02,light,04-TC_Thin_Band.png,be85f4bf3d074dba-f3341013524d55c9-00005993.png
hawaii,alt02,light,15-TC_Long_Sleeve.png,8fb789c60161de74-df546e19d15b87ab-00005993.png
hawaii,alt02,light,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-b5124fd8c11a62b1-00005993.png
hawaii,alt02,light,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-ae5930347c9e6c63-00005993.png
hawaii,alt02,light,03-TC_QB_Wrist.png,3a30272f374c5d47-df546e19d15b87ab-00005993.png
hawaii,alt02,light,01-TC_Wrist.png,8006ca814728a41c-b5124fd8c11a62b1-00005993.png
hawaii,alt02,light,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-ae5930347c9e6c63-00005993.png
hawaii,alt02,light,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-b5124fd8c11a62b1-00005993.png
hawaii,alt02,light,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-df546e19d15b87ab-00005993.png
hawaii,alt02,light,16-Shoe.png,9b96b9191c431b47-dc7469506b9489f0-000059d3.png
hawaii,alt02,light,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-dc7469506b9489f0-000059d3.png
hawaii,alt02,light,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-15fb7fdcac4cfab9-000059d3.png
hawaii,alt02,light,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-9ec9f00f507323e0-000059d3.png
hawaii,alt02,light,13-Sock.png,13695f849e338601-135f4ac951d47b71-000059d4.png
hawaii,alt02,light,helmet.png,cd11004bb52f8b04-580103090d014fc4-00005e13.png
hawaii,alt02,light,22-Chinstrap.png,79750e5caa8c578f-428868dd59285b91-00005593.png
hawaii,alt02,light,pridesticker.png,6b9dcab4d54895e2-b5d58d266a9ebe35-00005554.png
hawaii,alt02,light,18-Facemask_Far.png,3122f63d7c43c857-85cd0f85eaef4b5e-00005554.png
hawaii,alt02,light,20-Facemask_Near.png,a5959097919112bd-93b53ffe47efa233-00005554.png
hawaii,alt02,light,pants.png,d809dc51984ab4a9-dfbb538a4e7d3a5c-00006213.png
hawaii,alt02,light,jersey.png,1ceb16ac849e590f-75114a848dbbd16c-00006213.png
hawaii,alt02,light,num07.png,17edf8d56c1499bf-7c7af47e62cb299c-00006214.png
hawaii,alt02,light,num89.png,7728d52f1b1cd9ec-7c7af47e62cb299c-00005dd4.png
hawaii,alt02,light,num07shadow.png,17edf8d56c1499bf-c006383c99eb0c44-00006214.png
hawaii,alt02,light,num89shadow.png,7728d52f1b1cd9ec-c006383c99eb0c44-00005dd4.png
hawaii,alt02,light,num07helmet.png,17edf8d56c1499bf-86372989f9238953-00006214.png
hawaii,alt02,light,num89helmet.png,7728d52f1b1cd9ec-86372989f9238953-00005dd4.png
hawaii,alt02,light,num07ss.png,17edf8d56c1499bf-88d69c09588ec9f5-00006214.png
hawaii,alt02,light,num89ss.png,7728d52f1b1cd9ec-88d69c09588ec9f5-00005dd4.png
hawaii,alt02,light,glove.png,5edf4465aac582ef-c8c347e1d0cc7ebc-000059d3.png
